0.4659601695661303,0.8546706635883913,0.6441828982286351,0.5962860870356356,0.1330676155352604,-0.30412416720453234,-0.004586285043211378,-0.47405099891995617,-0.5493956415612555,-0.9996901460252133
-0.692892804339333,0.579502462748465,0.9996786288792504,0.9996587556868055,0.7133675267292675,-0.1477253987927888,-0.15952167453070332,-0.17272742830641002,-0.7695034077596692,-0.99968676604016
-0.999726479618293,-0.2078406075782507,0.999657263220778,0.9996767252842355,0.9996555751838606,0.7214456614297748,0.11365873601355636,-0.34192806849265206,-0.9423306567790848,-0.999670564770563
-0.9997524239187873,-0.628760713710607,0.3632264592914153,0.9622515952737184,0.9996781686644268,0.9996591032117279,0.9158684364919535,-0.4082892665763655,-0.8673192073311976,-0.9997095333897996
-0.9997197300297423,-0.7951365854541027,0.029195068225109026,0.4087833534818742,0.9996695440326947,0.9996888760552406,0.9996718545301144,0.2725416498667107,-0.5834573800187028,-0.9997450715180615
-0.9996867421177047,-0.9265992297514178,0.0433928646817965,-0.2339362655311125,0.7538975078472057,0.9996624345708244,0.9996867188564024,0.8964881574763415,-0.23453834607932464,-0.9691863457606241
-0.9997063400677427,-0.4829804803016695,-0.5375591745486706,0.11068572047024146,-0.31778329422281265,0.67184070477687,0.9883256436302553,0.999677880115309,0.8797536426279929,-0.9732441284670499
-0.9996909430475172,-0.41441094001615186,-0.37305161856956554,-0.4672718752947827,0.19194176870167395,-0.05543506596059171,0.2852391744392072,0.9996524454990102,0.9996663182204643,0.18077367648646944
-0.8577063771764022,-0.6027076440602223,-0.1982629249901325,-0.08091719240454079,-0.41449279430267355,0.15413519088040814,-0.04772947077585767,0.35830159387953076,0.9996822033488582,0.9997079058213573
-0.5355910005714998,-0.33369810394212673,-0.17934776325634452,-0.38594718022249225,-0.29672717918377767,-0.42519597680620097,-0.22998314430154676,0.6443645652872412,0.9996831052750523,0.9997394623300837
